pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
150.0,4.0,12434.993065507006,0,19.430003493275446,22.842465753424655,0,20.38254874990643,23.858447488584474
150.0,5.0,13552.340850256423,0,18.89883263779724,22.28310502283105,0,19.860639362976272,23.34474885844749
150.0,7.0,15787.036419755255,0,17.870704362851512,21.255707762557076,0,18.843222889687354,22.328767123287673
150.0,10.0,19139.079774003505,0,16.36771675462235,19.71461187214612,0,17.36236260822916,20.878995433789953
200.0,0.75,9028.612765071404,0,15.706684554108342,18.767123287671232,0,17.209703352296827,20.639269406392692
200.0,1.0,9307.94971125876,0,14.289293890510766,17.488584474885847,0,15.547075785363177,19.121004566210047
200.0,1.25,9587.286657446113,0,13.566359367592383,16.36986301369863,0,14.701502342365945,17.773972602739725
200.0,1.5,9866.623603633467,0,13.060146327694188,15.639269406392694,0,14.16531575155326,16.82648401826484
200.0,1.75,10145.960549820822,0,12.697950975621929,15.125570776255708,0,13.75465315205729,16.232876712328768
200.0,2.0,10425.297496008174,0,12.417701393567384,14.879326047358834,0,13.43379034421239,15.881147540983607
200.0,2.5,10983.971388382883,0,12.051895803702873,14.62887067395264,0,13.010934419991516,15.630692167577415
200.0,3.0,11542.645280757592,0,11.752415662349977,14.378415300546449,0,12.715017731491878,15.357468123861567
200.0,4.0,12659.993065507006,0,11.18201563552661,13.831967213114755,0,12.154586795418819,14.845173041894352
200.0,5.0,13777.340850256423,0,10.672952613094793,13.331056466302368,0,11.6234120411957,14.355646630236793
200.0,7.0,16012.036419755255,0,9.653382083239762,12.272313296903462,0,10.630949484741873,13.319672131147541
200.0,10.0,19364.079774003505,0,8.157554520048906,10.826502732240437,0,9.156504588043017,11.82832422586521
250.0,0.75,9253.612765071404,0,11.173413054869375,13.550228310502282,0,12.622978110886542,15.068493150684931
250.0,1.0,9532.94971125876,0,9.555738016817626,12.248858447488585,0,10.782846536043117,13.538812785388126
250.0,1.25,9812.286657446113,0,8.625294745115653,11.34703196347032,0,9.754714362352471,12.614155251141554
250.0,1.5,10091.623603633467,0,8.047799002545101,10.901826484018265,0,9.09306421076927,11.986301369863012
250.0,1.75,10370.960549820822,0,7.654242146368241,10.50228310502283,0,8.63533986139182,11.58675799086758
250.0,2.0,10650.297496008174,0,7.375481884871622,10.17123287671233,0,8.30024468523093,11.210045662100457
250.0,2.5,11208.971388382883,0,6.964111663173391,9.58904109589041,0,7.861043272949572,10.69634703196347
250.0,3.0,11767.645280757592,0,6.6611129045337725,9.292237442922374,0,7.528794180577389,10.17123287671233
250.0,4.0,12884.993065507006,0,6.138501743518726,8.801369863013699,0,6.9876600824662525,9.554794520547945
250.0,5.0,14002.340850256423,0,5.61730777628066,8.2648401826484,0,6.484304822591511,9.075342465753424
250.0,7.0,16237.036419755255,0,4.606838866432119,7.260273972602739,0,5.4889474480375275,8.070776255707763
250.0,10.0,19589.079774003505,0,3.130397812336253,5.2853881278538815,0,4.007632962796617,6.4663023679417115
300.0,0.75,9478.612765071404,0,8.421869931631608,10.810502283105022,0,9.922732723881529,12.317351598173516
300.0,1.0,9757.94971125876,0,6.693688867679716,9.098173515981735,0,7.921466021658308,10.41095890410959
300.0,1.25,10037.286657446113,0,5.671989623100531,7.95662100456621,0,6.779999282630936,9.200913242009133
